Name	GWP_constr	GWP_op
BIODIESEL	0.000000	0.000000
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
COAL	0.000000	8729.907080
DIESEL	0.000000	9280.238151
ELEC_EXPORT	0.000000	0.000000
ELECTRICITY	0.000000	119.272383
GAS	0.000000	70265.351039
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000000	0.000000
GASOLINE	0.000000	4305.305523
H2	0.000000	0.000001
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000000	0.000000
LFO	0.000000	20288.987847
LFO_RE_BE	0.000000	0.000000
METHANOL	0.000000	412.510226
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000000	0.000000
RES_GEO	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_WIND	0.000000	0.000000
URANIUM	0.000000	319.013391
WASTE	0.000000	2671.780063
WET_BIOMASS	0.000000	0.000002
WOOD	0.000000	436.723775
WOOD_PRODUCTION	0.000000	0.000000
