Name	Crit_1_constr	Crit_1_op
H2_ELECTROLYSIS	310.837342	0.000000
INDUSTRY_CCS	0.000002	0.000000
REDIFUEL	0.000009	0.000000
SMR	0.000036	0.000000
SYN_METHANATION	0.000006	0.000000
ELECTRICITY	0.000000	3390.779272
GASOLINE	0.000000	0.000029
DIESEL	0.000000	0.000067
BIOETHANOL	0.000000	0.000046
BIODIESEL	0.000000	0.000151
BIODIESEL_BE	0.000000	0.000000
LFO	0.000000	0.000390
LFO_RE_BE	0.000000	0.000000
GAS	0.000000	5768.418799
GAS_RE_IMPORT	0.000000	0.000798
GAS_RE_BE	0.000000	0.000000
WOOD	0.000000	1148.940000
WOOD_PRODUCTION	0.000000	508.635090
WET_BIOMASS	0.000000	2174.510001
COAL	0.000000	0.000000
URANIUM	0.000000	0.000000
WASTE	0.000000	1027.059998
H2	0.000000	0.000000
H2_RE_IMPORT	0.000000	0.000008
H2_RE_BE	0.000000	0.000000
AMMONIA	0.000000	0.000005
METHANOL	0.000000	0.000015
AMMONIA_RE_IMPORT	0.000000	0.002541
AMMONIA_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000000	124626.712350
METHANOL_RE_BE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
