Name	GWP_constr	GWP_op
GAS	0.000000	26629.130610
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000000	0.000000
GASOLINE	0.000000	0.040108
H2	0.000000	0.000094
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000000	0.000000
LFO	0.000000	0.029019
LFO_RE_BE	0.000000	0.000000
METHANOL	0.000000	19607.333868
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000000	0.000000
RES_GEO	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_WIND	0.000000	0.000000
URANIUM	0.000000	0.000000
WASTE	0.000000	2641.834493
WET_BIOMASS	0.000000	459.020269
WOOD	0.000000	659.879925
WOOD_PRODUCTION	0.000000	163.898784
