source,target,realValue,layerID,layerColor,layerUnit
Elec,Mob priv,10.18,Electricity,#00BFFF,TWh
Elec,Mob public,3.50,Electricity,#00BFFF,TWh
Elec,Freight,9.45,Electricity,#00BFFF,TWh
Elec,Exp & Loss,16.60,Electricity,#00BFFF,TWh
Elec,Curt.,1.51,Electricity,#00BFFF,TWh
Elec,Elec demand,103.16,Electricity,#00BFFF,TWh
Solar,Curt.,0.58,Solar,#FFFF00,TWh
Wind,Curt.,3.55,Wind,#27AE34,TWh
Elec,Storage,4.21,Electricity,#00BFFF,TWh
Storage,Elec demand,2.01,Electricity,#00BFFF,TWh
Elec,HPs,18.59,Electricity,#00BFFF,TWh
Elec,Dec. sto,2.00,Electricity,#00BFFF,TWh
Elec,Heat LT Dec,3.28,Electricity,#00BFFF,TWh
Elec,HT sto,15.81,Electricity,#00BFFF,TWh
HT sto,Heat HT,15.18,Heat HT,#DC143C,TWh
Elec,Heat HT,39.37,Electricity,#00BFFF,TWh
Elec,Electrolyser,2.00,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,0.35,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,1.86,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.04,Heat LT,#FA8072,TWh
H2 prod,H2 sto.,30.46,H2,#FF00FF,TWh
H2 sto.,H2,26.33,H2,#FF00FF,TWh
H2 prod,H2,-19.29,H2,#FF00FF,TWh
H2,CHP,10.97,H2,#FF00FF,TWh
H2,Mob priv,0.01,H2,#FF00FF,TWh
H2,Mob public,1.13,H2,#FF00FF,TWh
H2,Freight,1.59,H2,#FF00FF,TWh
H2,Gas Prod,559.79,H2,#FF00FF,TWh
H2,Biofuels Prod,1.10,H2,#FF00FF,TWh
CHP,Elec,190.41,Electricity,#00BFFF,TWh
CHP,Dec. sto,4.58,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,1.49,Heat LT,#FA8072,TWh
CHP,DHN,137.08,Heat LT,#FA8072,TWh
CHP,Heat HT,9.05,Heat HT,#DC143C,TWh
HPs,Dec. sto,11.00,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,58.75,Heat LT,#FA8072,TWh
HPs,DHN,3.05,Heat LT,#FA8072,TWh
Boilers,Dec. sto,2.92,Heat LT,#FA8072,TWh
Boilers,Heat LT Dec,0.60,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,7.32,Heat LT,#FA8072,TWh
Boilers,DHN,1.85,Heat LT,#FA8072,TWh
Boilers,Heat HT,7.97,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,-4.26,Heat LT,#FA8072,TWh
DHN,Loss DHN,14.02,Heat LT,#FA8072,TWh
DHN,DHN Sto,270.69,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,46.65,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,56.71,Heat HT,#DC143C,TWh
