Name	GWP_constr	GWP_op
H2_BIOMASS	0.000000	0.000000
H2_ELECTROLYSIS	0.000000	0.000000
INDUSTRY_CCS	0.000000	0.000000
REDIFUEL	0.000022	0.000000
SMR	0.000000	0.000000
SYN_METHANATION	0.000000	0.000000
PT_COLLECTOR	0.000000	0.000000
ST_COLLECTOR	0.000000	0.000000
AMMONIA	0.000000	0.001583
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	0.000000	0.000000
BIODIESEL	0.000000	0.000000
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
COAL	0.000000	14048.999995
DIESEL	0.000000	0.001342
ELEC_EXPORT	0.000000	0.000000
ELECTRICITY	0.000000	0.000479
GAS	0.000000	0.002847
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000000	0.000000
GASOLINE	0.000000	0.000509
H2	0.000000	0.000052
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000000	0.000000
LFO	0.000000	19151.299942
LFO_RE_BE	0.000000	0.000000
METHANOL	0.000000	0.001174
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000000	0.000000
RES_GEO	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_WIND	0.000000	0.000000
URANIUM	0.000000	0.000000
WASTE	0.000000	5734.502559
WET_BIOMASS	0.000000	486.308202
WOOD	0.000000	0.010472
WOOD_PRODUCTION	0.000000	0.000000
PT_HEAT	0.000000	0.000000
ST_HEAT	0.000000	0.000000
